Time	Latitude	Longitude	Alt.(M)	Dist.(M)	HR (Bpm)	Cadence	Speed
8:19:40 PM	49.26886121	-123.1949844	-6.800000191	1612.859985	141	100	6.465000153
8:19:44 PM	49.26887479	-123.1953332	-6.400000095	1638.780029	141	98	6.349999905
8:19:45 PM	49.26887571	-123.1954188	-6	1644.839966	141	97	6.294000149
8:19:46 PM	49.26887764	-123.1955002	-5.599999905	1651.290039	141	97	6.256999969
8:19:47 PM	49.26887613	-123.1955819	-5.199999809	1657.349976	141	96	6.221000195
8:19:48 PM	49.26887152	-123.1956558	-4.800000191	1663.599976	141	96	6.238999844
8:19:49 PM	49.26886582	-123.1957252	-4.800000191	1669.930054	141	96	6.203000069
8:19:54 PM	49.26885794	-123.196115	-4.400000095	1700.819946	142	95	6.114999771
8:19:55 PM	49.26885618	-123.1961932	-3.799999952	1706.939941	142	95	6.099999905
8:19:56 PM	49.2688561	-123.196273	-3.400000095	1713.099976	143	96	6.152999878
8:19:57 PM	49.26885383	-123.1963522	-3	1719.079956	143	95	6.152999878
8:19:58 PM	49.26884646	-123.1964298	-2.599999905	1725.290039	144	94	6.065000057
8:20:00 PM	49.26884889	-123.1965974	-2.200000048	1737.48999	145	94	6.065000057
8:20:01 PM	49.26885132	-123.1966801	-1.799999952	1743.439941	145	94	6.047999859
8:20:02 PM	49.26885526	-123.1967672	-1.399999976	1749.530029	145	93	6.047999859
8:20:03 PM	49.26885861	-123.1968561	-1	1755.52002	146	93	5.964000225
8:20:04 PM	49.26886557	-123.1969407	-0.400000006	1761.469971	146	92	5.947000027
8:20:09 PM	49.26890194	-123.1973481	0	1791.130005	147	93	6.065000057
8:20:10 PM	49.26890647	-123.1974281	0.400000006	1797.069946	148	92	5.931000233
8:20:11 PM	49.26890781	-123.1975057	1	1802.969971	148	92	5.931000233
8:20:12 PM	49.2689136	-123.1975782	1.399999976	1809.050049	148	92	5.931000233
8:20:13 PM	49.26891955	-123.1976534	1.799999952	1814.949951	148	92	5.914000034
8:20:16 PM	49.26893095	-123.1978941	1.799999952	1832.949951	149	94	6.031000137
8:20:19 PM	49.26894385	-123.198177	2.400000095	1851.01001	149	95	6.083000183
8:20:20 PM	49.26894528	-123.1982715	2.799999952	1857.089966	149	94	6.063000202
8:20:21 PM	49.26895341	-123.1983667	3.200000048	1863.130005	149	94	6.079999924
8:20:22 PM	49.26895894	-123.1984558	3.599999905	1869.160034	149	95	6.079999924
8:20:23 PM	49.26895827	-123.1985443	4	1875.469971	149	95	6.114999771
8:20:29 PM	49.26895324	-123.1990402	4	1912.839966	150	89	6.526000023
8:20:31 PM	49.26894712	-123.1992177	4	1926.219971	150	94	6.752999783
8:20:37 PM	49.26884193	-123.1998056	4	1969.869995	149	92	7.540999889
8:20:38 PM	49.26883455	-123.1999115	4	1977.550049	149	93	7.649000168
8:20:40 PM	49.26887621	-123.2001242	4	1992.819946	149	92	7.703999996
8:20:46 PM	49.26889943	-123.2007945	4	2041.530029	149	100	8.303999901
8:20:50 PM	49.26893815	-123.2012643	4	2074.120117	152	95	7.993000031
8:20:53 PM	49.26899062	-123.2015791	4	2097.330078	152	92	7.620999813
8:20:57 PM	49.26913152	-123.2018929	4	2128.22998	150	96	7.962999821
8:20:58 PM	49.26917746	-123.2019672	4	2136.439941	150	96	8.208000183
8:20:59 PM	49.26922792	-123.2020295	4	2144.879883	155	93	8.43500042
8:21:01 PM	49.26935717	-123.2021441	4	2163.149902	152	89	9.237999916
8:21:03 PM	49.26952749	-123.2022369	3.599999905	2183.300049	162	83	10.40999985
8:21:04 PM	49.26962933	-123.2022666	3.200000048	2193.98999	162	87	10.88799953
8:21:05 PM	49.26973569	-123.2022821	2.799999952	2205.22998	162	91	11.29100037
8:21:06 PM	49.2698413	-123.2022886	2.200000048	2217.149902	166	94	11.78999996
8:21:07 PM	49.26995186	-123.2022839	1.600000024	2229.199951	166	66	11.92199993
8:21:08 PM	49.27006535	-123.2022687	1	2241.219971	166	95	12.125
8:21:09 PM	49.27018136	-123.2022518	0.200000003	2253.409912	166	92	12.19400024
8:21:10 PM	49.27029225	-123.2022368	-0.400000006	2265.72998	166	93	12.40699959
8:21:11 PM	49.27040239	-123.2022209	-1	2278.209961	166	94	12.55300045
8:21:12 PM	49.27050758	-123.2022079	-1.799999952	2290.98999	166	95	12.77900028
8:21:13 PM	49.27061621	-123.2021923	-2.400000095	2304.050049	166	97	12.97299957
8:21:14 PM	49.27072652	-123.2021859	-3.400000095	2317.050049	166	96	13.09200001
8:21:15 PM	49.2708468	-123.2021938	-4	2330.389893	166	99	13.3380003
8:21:17 PM	49.2711063	-123.2022462	-4.599999905	2357.469971	166	101	13.48799992
8:21:18 PM	49.27122968	-123.2023133	-5.199999809	2371.129883	166	103	13.6619997
8:21:19 PM	49.27134519	-123.2023919	-5.800000191	2385.060059	166	104	13.7510004
8:21:20 PM	49.2714575	-123.202487	-6.400000095	2398.72998	166	103	13.7510004
8:21:21 PM	49.27156622	-123.2025904	-7	2412.51001	166	102	13.57499981
8:21:22 PM	49.27166621	-123.2027041	-7.599999905	2425.610107	166	101	13.40299988
8:21:23 PM	49.27176059	-123.2028307	-8.199999809	2438.860107	166	99	13.31799984
8:21:24 PM	49.27184382	-123.2029637	-8.800000191	2452.189941	166	98	13.07199955
8:21:25 PM	49.27191725	-123.2031039	-9.399999619	2464.679932	166	96	12.68000031
8:21:26 PM	49.27199344	-123.2032527	-9.399999619	2477.25	166	93	12.38399982
8:21:28 PM	49.27211531	-123.2035437	-10.39999962	2500.959961	166	95	11.86299992
8:21:30 PM	49.27221196	-123.2038198	-10.80000019	2524.100098	166	92	11.41600037
8:21:31 PM	49.27225948	-123.2039564	-11.19999981	2535.77002	166	90	11.20400047
8:21:32 PM	49.27230944	-123.2040921	-11.60000038	2546.439941	166	88	10.91600037
8:21:34 PM	49.27240206	-123.204362	-11.60000038	2567.610107	178	91	10.5880003
8:21:35 PM	49.27245026	-123.2044934	-11.60000038	2578.100098	178	90	10.4829998
8:21:37 PM	49.27254229	-123.2047476	-11.60000038	2598.73999	169	89	10.22999954
8:21:38 PM	49.27258328	-123.2048697	-11.60000038	2609.050049	169	87	10.03600025
8:21:40 PM	49.2726619	-123.2051075	-11.60000038	2628.389893	165	86	9.76099968
8:21:41 PM	49.27270196	-123.2052208	-11.60000038	2637.840088	162	92	9.541999817
