Time	 Latitude 	 Longitude 	 Alt.(M) 	 Dist.(M) 	HR (Bpm)	Cadence	 Speed (m/s) 
8:30:02 PM	 49.268864 	 (123.194469)		 2,253.78 	132	87	 6.35 
8:30:03 PM	 49.268870 	 (123.194561)		 2,260.12 	132	88	 6.34 
8:30:04 PM	 49.268872 	 (123.194648)		 2,266.46 	132	86	 6.34 
8:30:05 PM	 49.268872 	 (123.194739)		 2,272.70 	132	85	 6.24 
8:30:06 PM	 49.268874 	 (123.194818)		 2,278.91 	132	93	 6.21 
8:30:07 PM	 49.268874 	 (123.194896)		 2,284.99 	131	93	 6.08 
8:30:08 PM	 49.268875 	 (123.194968)		 2,290.94 	132	91	 5.95 
8:30:09 PM	 49.268875 	 (123.195046)		 2,296.82 	132	90	 5.88 
8:30:10 PM	 49.268878 	 (123.195121)		 2,302.54 	132	90	 5.72 
8:30:11 PM	 49.268882 	 (123.195197)		 2,308.31 	132	90	 5.77 
8:30:12 PM	 49.268887 	 (123.195267)		 2,314.11 	132	89	 5.80 
8:30:13 PM	 49.268890 	 (123.195340)		 2,319.86 	133	90	 5.75 
8:30:14 PM	 49.268893 	 (123.195415)		 2,325.67 	133	88	 5.81 
8:30:15 PM	 49.268897 	 (123.195489)		 2,331.38 	133	89	 5.71 
8:30:16 PM	 49.268899 	 (123.195565)		 2,336.96 	134	87	 5.58 
8:30:17 PM	 49.268904 	 (123.195635)		 2,342.51 	134	86	 5.55 
8:30:18 PM	 49.268908 	 (123.195699)		 2,348.03 	135	86	 5.52 
8:30:19 PM	 49.268911 	 (123.195766)		 2,353.55 	135	87	 5.52 
8:30:20 PM	 49.268913 	 (123.195835)		 2,359.11 	136	86	 5.56 
8:30:21 PM	 49.268914 	 (123.195908)		 2,364.66 	136	86	 5.55 
8:30:22 PM	 49.268915 	 (123.195979)		 2,370.14 	136	84	 5.48 
8:30:23 PM	 49.268917 	 (123.196047)		 2,375.63 	136	86	 5.49 
8:30:24 PM	 49.268919 	 (123.196113)		 2,381.08 	137	85	 5.45 
8:30:25 PM	 49.268920 	 (123.196178)		 2,386.56 	137	84	 5.48 
8:30:26 PM	 49.268923 	 (123.196243)		 2,391.97 	138	84	 5.41 
8:30:27 PM	 49.268928 	 (123.196309)		 2,397.34 	138	84	 5.37 
8:30:28 PM	 49.268932 	 (123.196376)		 2,402.70 	138	82	 5.36 
8:30:29 PM	 49.268941 	 (123.196441)		 2,408.05 	138	82	 5.35 
8:30:30 PM	 49.268948 	 (123.196502)		 2,413.30 	139	82	 5.25 
8:30:31 PM	 49.268955 	 (123.196567)		 2,418.58 	139	82	 5.28 
8:30:32 PM	 49.268964 	 (123.196640)		 2,423.89 	139	83	 5.31 
8:30:33 PM	 49.268973 	 (123.196710)		 2,429.21 	140	82	 5.32 
8:30:34 PM	 49.268978 	 (123.196784)		 2,434.52 	140	82	 5.31 
8:30:35 PM	 49.268985 	 (123.196871)		 2,439.67 	141	81	 5.15 
8:30:36 PM	 49.268994 	 (123.196935)		 2,444.91 	141	80	 5.24 
8:30:37 PM	 49.269002 	 (123.197003)		 2,450.05 	141	81	 5.14 
8:30:38 PM	 49.269005 	 (123.197081)		 2,455.21 	141	81	 5.16 
8:30:39 PM	 49.269006 	 (123.197150)		 2,460.42 	141	82	 5.21 
8:30:40 PM	 49.269008 	 (123.197226)		 2,465.74 	142	84	 5.32 
8:30:41 PM	 49.269007 	 (123.197303)		 2,471.03 	142	83	 5.29 
8:30:42 PM	 49.269006 	 (123.197380)		 2,476.24 	142	82	 5.21 
8:30:43 PM	 49.269006 	 (123.197453)		 2,481.49 	143	83	 5.25 
8:30:44 PM	 49.269006 	 (123.197530)		 2,486.74 	143	82	 5.25 
8:30:45 PM	 49.269014 	 (123.197664)		 2,495.86 	143	83	 9.12 
8:30:46 PM	 49.269013 	 (123.197743)		 2,501.18 	143	84	 5.32 
8:30:47 PM	 49.269014 	 (123.197812)		 2,506.49 	144	83	 5.31 
8:30:48 PM	 49.269012 	 (123.197881)		 2,511.84 	143	84	 5.35 
8:30:49 PM	 49.269013 	 (123.197955)		 2,517.21 	143	86	 5.37 
8:30:50 PM	 49.269016 	 (123.198024)		 2,522.58 	143	83	 5.37 
8:30:51 PM	 49.269019 	 (123.198097)		 2,527.98 	143	86	 5.40 
8:30:52 PM	 49.269023 	 (123.198169)		 2,533.39 	143	85	 5.41 
8:30:53 PM	 49.269018 	 (123.198257)		 2,538.75 	143	85	 5.36 
8:30:54 PM	 49.269016 	 (123.198343)		 2,544.16 	143	86	 5.41 
8:30:55 PM	 49.269010 	 (123.198421)		 2,549.56 	143	85	 5.40 
8:30:56 PM	 49.269008 	 (123.198498)		 2,555.04 	142	86	 5.48 
8:30:57 PM	 49.269011 	 (123.198581)		 2,560.49 	143	87	 5.45 
8:30:58 PM	 49.269015 	 (123.198664)		 2,565.98 	143	86	 5.49 
8:30:59 PM	 49.269015 	 (123.198740)		 2,571.53 	143	88	 5.55 
8:31:00 PM	 49.269015 	 (123.198824)		 2,577.10 	143	88	 5.57 
8:31:01 PM	 49.269016 	 (123.198907)		 2,582.69 	144	89	 5.59 
8:31:02 PM	 49.269016 	 (123.198995)		 2,588.41 	144	92	 5.72 
8:31:03 PM	 49.269018 	 (123.199079)		 2,594.18 	144	96	 5.77 
8:31:04 PM	 49.269020 	 (123.199167)		 2,600.17 	144	91	 5.99 
8:31:05 PM	 49.269014 	 (123.199267)		 2,606.34 	144	84	 6.17 
8:31:06 PM	 49.269010 	 (123.199363)		 2,612.72 	144	80	 6.38 
8:31:07 PM	 49.269002 	 (123.199460)		 2,619.21 	144	83	 6.49 
8:31:08 PM	 49.268976 	 (123.199565)		 2,626.00 	144	86	 6.79 
8:31:09 PM	 49.268952 	 (123.199674)		 2,632.97 	144	88	 6.97 
8:31:10 PM	 49.268930 	 (123.199779)		 2,640.20 	144	90	 7.23 
8:31:11 PM	 49.268903 	 (123.199880)		 2,647.57 	143	95	 7.37 
8:31:12 PM	 49.268915 	 (123.199982)		 2,655.17 	143	95	 7.60 
8:31:13 PM	 49.268944 	 (123.200080)		 2,663.06 	143	97	 7.89 
8:31:14 PM	 49.268968 	 (123.200191)		 2,670.86 	143	90	 7.80 
8:31:15 PM	 49.268986 	 (123.200299)		 2,678.83 	144	91	 7.97 
8:31:16 PM	 49.268990 	 (123.200417)		 2,687.03 	144	93	 8.20 
8:31:17 PM	 49.268987 	 (123.200541)		 2,695.53 	143	95	 8.50 
8:31:18 PM	 49.268983 	 (123.200664)		 2,704.02 	144	92	 8.49 
8:31:19 PM	 49.268978 	 (123.200781)		 2,712.55 	143	86	 8.53 
8:31:20 PM	 49.268975 	 (123.200899)		 2,721.07 	143	87	 8.52 
8:31:21 PM	 49.268974 	 (123.201021)		 2,729.95 	143	88	 8.88 
8:31:22 PM	 49.268976 	 (123.201135)		 2,738.91 	143	87	 8.96 
8:31:23 PM	 49.268982 	 (123.201252)		 2,747.72 	142	86	 8.81 
8:31:24 PM	 49.269007 	 (123.201372)		 2,756.41 	142	85	 8.69 
8:31:25 PM	 49.269036 	 (123.201474)		 2,764.94 	142	84	 8.53 
8:31:26 PM	 49.269078 	 (123.201577)		 2,773.47 	141	84	 8.53 
8:31:27 PM	 49.269120 	 (123.201685)		 2,781.92 	141	84	 8.45 
8:31:28 PM	 49.269168 	 (123.201778)		 2,790.45 	140	85	 8.53 
8:31:29 PM	 49.269222 	 (123.201868)		 2,799.04 	140	85	 8.59 
8:31:30 PM	 49.269284 	 (123.201951)		 2,807.85 	140	91	 8.81 
8:31:31 PM	 49.269347 	 (123.202026)		 2,816.92 	139	92	 9.07 
8:31:32 PM	 49.269413 	 (123.202091)		 2,826.24 	139	85	 9.32 
8:31:33 PM	 49.269484 	 (123.202141)		 2,835.94 	139	90	 9.70 
8:31:34 PM	 49.269564 	 (123.202192)		 2,846.16 	139	86	 10.22 
8:31:35 PM	 49.269651 	 (123.202228)		 2,856.79 	138	88	 10.63 
8:31:36 PM	 49.269752 	 (123.202242)		 2,867.96 	138	85	 11.17 
8:31:37 PM	 49.269866 	 (123.202241)		 2,879.66 	138	84	 11.70 
8:31:38 PM	 49.269971 	 (123.202239)		 2,891.72 	137	84	 12.06 
8:31:39 PM	 49.270083 	 (123.202227)		 2,904.04 	137	87	 12.32 
8:31:40 PM	 49.270195 	 (123.202204)		 2,916.46 	136	86	 12.42 
8:31:41 PM	 49.270314 	 (123.202162)		 2,929.03 	136	87	 12.57 
8:31:42 PM	 49.270432 	 (123.202123)		 2,941.59 	136	88	 12.56 
8:31:43 PM	 49.270555 	 (123.202096)		 2,954.28 	135	88	 12.69 
8:31:44 PM	 49.270665 	 (123.202081)		 2,967.04 	135	89	 12.76 
8:31:45 PM	 49.270780 	 (123.202078)		 2,979.87 	135	89	 12.83 
8:31:46 PM	 49.270891 	 (123.202083)		 2,992.79 	136	90	 12.92 
8:31:47 PM	 49.271019 	 (123.202112)		 3,005.83 	136	93	 13.04 
8:31:48 PM	 49.271145 	 (123.202150)		 3,018.94 	135	91	 13.11 
8:31:49 PM	 49.271264 	 (123.202196)		 3,032.18 	135	92	 13.24 
8:31:50 PM	 49.271376 	 (123.202261)		 3,045.47 	135	94	 13.29 
8:31:51 PM	 49.271488 	 (123.202337)		 3,059.00 	134	95	 13.53 
8:31:52 PM	 49.271602 	 (123.202442)		 3,072.72 	134	89	 13.72 
8:31:53 PM	 49.271689 	 (123.202550)		 3,085.57 	134	90	 12.85 
8:31:54 PM	 49.271778 	 (123.202678)		 3,098.69 	134	97	 13.12 
8:31:55 PM	 49.271858 	 (123.202831)		 3,111.30 	133	96	 12.61 
8:31:56 PM	 49.271938 	 (123.202977)		 3,123.76 	133	91	 12.46 
8:31:57 PM	 49.272008 	 (123.203136)		 3,136.36 	132	94	 12.60 
8:31:58 PM	 49.272061 	 (123.203307)		 3,148.17 	132	90	 11.81 
8:31:59 PM	 49.272120 	 (123.203467)		 3,160.30 	132	89	 12.13 
8:32:00 PM	 49.272175 	 (123.203614)		 3,172.23 	132	89	 11.93 
8:32:01 PM	 49.272233 	 (123.203760)		 3,183.99 	132	87	 11.76 
8:32:02 PM	 49.272285 	 (123.203894)		 3,195.63 	132	89	 11.64 
8:32:03 PM	 49.272336 	 (123.204031)		 3,207.13 	132	84	 11.50 
8:32:04 PM	 49.272384 	 (123.204168)		 3,218.51 	132	86	 11.38 
8:32:05 PM	 49.272432 	 (123.204301)		 3,229.89 	132	82	 11.38 
8:32:06 PM	 49.272478 	 (123.204429)		 3,241.00 	132	83	 11.11 
8:32:07 PM	 49.272524 	 (123.204557)		 3,251.94 	132	89	 10.94 
8:32:08 PM	 49.272573 	 (123.204684)		 3,262.71 	132	86	 10.77 
8:32:09 PM	 49.272610 	 (123.204812)		 3,273.34 	132	85	 10.63 
8:32:10 PM	 49.272657 	 (123.204945)		 3,283.84 	132	83	 10.50 
8:32:11 PM	 49.272694 	 (123.205070)		 3,294.19 	132	84	 10.35 
8:32:12 PM	 49.272734 	 (123.205200)		 3,304.36 	131	84	 10.17 
8:32:13 PM	 49.272778 	 (123.205327)		 3,314.48 	131	88	 10.12 
8:32:14 PM	 49.272823 	 (123.205443)		 3,324.46 	131	86	 9.98 
8:32:15 PM	 49.272868 	 (123.205556)		 3,334.39 	131	86	 9.93 
8:32:16 PM	 49.272915 	 (123.205666)		 3,344.34 	130	88	 9.95 
8:32:17 PM	 49.272996 	 (123.205732)		 3,354.27 	130	88	 9.93 
8:32:18 PM	 49.273088 	 (123.205732)		 3,364.51 	131	85	 10.24 
8:32:19 PM	 49.273167 	 (123.205692)		 3,374.33 	131	83	 9.82 
8:32:20 PM	 49.273261 	 (123.205679)		 3,383.99 	131	83	 9.66 
8:32:21 PM	 49.273358 	 (123.205671)		 3,393.60 	131	84	 9.61 
8:32:22 PM	 49.273457 	 (123.205656)		 3,403.17 	132	82	 9.57 
8:32:23 PM	 49.273551 	 (123.205645)		 3,412.68 	132	83	 9.51 
8:32:24 PM	 49.273647 	 (123.205633)		 3,422.21 	133	83	 9.53 
8:32:25 PM	 49.273736 	 (123.205627)		 3,431.65 	133	81	 9.44 
8:32:26 PM	 49.273822 	 (123.205623)		 3,441.13 	133	82	 9.48 
8:32:27 PM	 49.273907 	 (123.205618)		 3,450.36 	133	85	 9.23 
8:32:28 PM	 49.273986 	 (123.205614)		 3,459.60 	134	88	 9.24 
8:32:29 PM	 49.274070 	 (123.205609)		 3,468.65 	133	89	 9.05 
8:32:30 PM	 49.274151 	 (123.205607)		 3,477.62 	134	89	 8.97 
8:32:31 PM	 49.274233 	 (123.205602)		 3,486.57 	134	89	 8.95 
8:32:32 PM	 49.274315 	 (123.205593)		 3,495.49 	134	88	 8.92 
8:32:33 PM	 49.274399 	 (123.205580)		 3,504.41 	134	88	 8.92 
8:32:34 PM	 49.274481 	 (123.205567)		 3,513.37 	134	88	 8.96 
8:32:35 PM	 49.274561 	 (123.205558)		 3,522.33 	133	87	 8.96 
8:32:36 PM	 49.274641 	 (123.205557)		 3,531.18 	134	87	 8.85 
8:32:37 PM	 49.274722 	 (123.205556)		 3,540.02 	133	87	 8.84 
8:32:38 PM	 49.274802 	 (123.205562)		 3,548.79 	133	85	 8.77 
8:32:39 PM	 49.274867 	 (123.205588)		 3,557.53 	133	88	 8.74 
8:32:40 PM	 49.274931 	 (123.205674)		 3,566.26 	133	87	 8.73 
8:32:41 PM	 49.274964 	 (123.205783)		 3,574.86 	133	83	 8.60 
8:32:42 PM	 49.274971 	 (123.205915)		 3,583.65 	134	82	 8.79 
8:32:43 PM	 49.274941 	 (123.206039)		 3,591.70 	134	83	 8.05 
8:32:44 PM	 49.274912 	 (123.206167)		 3,600.06 	134	82	 8.36 
8:32:45 PM	 49.274883 	 (123.206294)		 3,608.50 	134	84	 8.44 
8:32:46 PM	 49.274859 	 (123.206411)		 3,616.93 	134	83	 8.43 
8:32:47 PM	 49.274839 	 (123.206525)		 3,625.35 	134	83	 8.42 
8:32:48 PM	 49.274821 	 (123.206640)		 3,633.84 	134	85	 8.49 
8:32:49 PM	 49.274803 	 (123.206760)		 3,642.33 	134	82	 8.49 
8:32:50 PM	 49.274787 	 (123.206873)		 3,650.81 	135	84	 8.48 
8:32:51 PM	 49.274765 	 (123.206988)		 3,659.23 	135	82	 8.42 
8:32:52 PM	 49.274748 	 (123.207113)		 3,667.78 	135	83	 8.55 
8:32:53 PM	 49.274727 	 (123.207230)		 3,676.18 	135	81	 8.40 
8:32:54 PM	 49.274703 	 (123.207352)		 3,684.60 	135	83	 8.42 
8:32:55 PM	 49.274684 	 (123.207467)		 3,693.02 	136	82	 8.42 
8:32:56 PM	 49.274664 	 (123.207582)		 3,701.44 	136	82	 8.42 
8:32:57 PM	 49.274646 	 (123.207696)		 3,709.88 	136	82	 8.44 
8:32:58 PM	 49.274629 	 (123.207807)		 3,718.11 	136	82	 8.23 
8:32:59 PM	 49.274612 	 (123.207922)		 3,726.49 	136	82	 8.38 
8:33:00 PM	 49.274592 	 (123.208033)		 3,735.13 	136	82	 8.64 
8:33:01 PM	 49.274573 	 (123.208145)		 3,743.41 	136	84	 8.28 
8:33:02 PM	 49.274555 	 (123.208258)		 3,752.07 	136	81	 8.66 
8:33:03 PM	 49.274541 	 (123.208369)		 3,760.36 	136	83	 8.29 
8:33:04 PM	 49.274525 	 (123.208486)		 3,768.88 	137	83	 8.52 
8:33:05 PM	 49.274513 	 (123.208597)		 3,777.39 	137	82	 8.51 
8:33:06 PM	 49.274503 	 (123.208713)		 3,785.80 	137	82	 8.41 
8:33:07 PM	 49.274497 	 (123.208827)		 3,794.11 	137	79	 8.31 
8:33:08 PM	 49.274494 	 (123.208935)		 3,802.29 	137	79	 8.18 
8:33:09 PM	 49.274493 	 (123.209047)		 3,810.45 	136	80	 8.16 
8:33:10 PM	 49.274492 	 (123.209159)		 3,818.54 	136	79	 8.09 
8:33:11 PM	 49.274493 	 (123.209267)		 3,826.54 	136	85	 8.00 
8:33:12 PM	 49.274489 	 (123.209377)		 3,834.42 	136	86	 7.88 
8:33:13 PM	 49.274491 	 (123.209486)		 3,842.37 	136	87	 7.95 
8:33:14 PM	 49.274494 	 (123.209598)		 3,850.38 	136	89	 8.01 
8:33:15 PM	 49.274498 	 (123.209712)		 3,858.49 	136	89	 8.11 
8:33:16 PM	 49.274501 	 (123.209823)		 3,866.67 	135	89	 8.18 
8:33:17 PM	 49.274506 	 (123.209935)		 3,874.84 	135	88	 8.17 
8:33:18 PM	 49.274510 	 (123.210050)		 3,883.05 	135	93	 8.21 
8:33:19 PM	 49.274519 	 (123.210157)		 3,891.34 	135	88	 8.29 
8:33:20 PM	 49.274541 	 (123.210267)		 3,899.58 	134	88	 8.24 
8:33:21 PM	 49.274566 	 (123.210374)		 3,907.77 	134	91	 8.19 
8:33:22 PM	 49.274595 	 (123.210477)		 3,915.98 	134	90	 8.21 
8:33:23 PM	 49.274627 	 (123.210578)		 3,924.20 	134	89	 8.22 
8:33:24 PM	 49.274658 	 (123.210678)		 3,932.32 	134	89	 8.12 
8:33:25 PM	 49.274688 	 (123.210785)		 3,940.47 	135	90	 8.15 
8:33:26 PM	 49.274721 	 (123.210890)		 3,948.72 	135	90	 8.25 
8:33:27 PM	 49.274754 	 (123.210995)		 3,957.03 	135	91	 8.31 
8:33:28 PM	 49.274788 	 (123.211099)		 3,965.41 	134	92	 8.38 
8:33:29 PM	 49.274822 	 (123.211200)		 3,973.79 	134	92	 8.38 
8:33:30 PM	 49.274858 	 (123.211301)		 3,982.23 	134	90	 8.44 
8:33:31 PM	 49.274891 	 (123.211406)		 3,990.61 	134	93	 8.38 
8:33:32 PM	 49.274921 	 (123.211509)		 3,999.20 	134	91	 8.59 
8:33:33 PM	 49.274950 	 (123.211611)		 4,007.36 	134	93	 8.16 
8:33:34 PM	 49.274981 	 (123.211721)		 4,015.77 	134	90	 8.41 
8:33:35 PM	 49.275010 	 (123.211823)		 4,024.22 	134	94	 8.45 
8:33:36 PM	 49.275041 	 (123.211932)		 4,032.60 	134	91	 8.38 
8:33:37 PM	 49.275071 	 (123.212041)		 4,041.04 	134	92	 8.44 
8:33:38 PM	 49.275104 	 (123.212150)		 4,049.59 	134	92	 8.55 
8:33:39 PM	 49.275134 	 (123.212255)		 4,058.10 	134	95	 8.51 
8:33:40 PM	 49.275167 	 (123.212365)		 4,066.66 	134	93	 8.56 
8:33:41 PM	 49.275197 	 (123.212471)		 4,075.15 	134	91	 8.49 
8:33:42 PM	 49.275228 	 (123.212578)		 4,083.67 	134	94	 8.52 
8:33:43 PM	 49.275259 	 (123.212686)		 4,092.14 	134	94	 8.47 
8:33:44 PM	 49.275288 	 (123.212790)		 4,100.72 	134	94	 8.58 
8:33:45 PM	 49.275323 	 (123.212900)		 4,109.35 	135	93	 8.63 
8:33:46 PM	 49.275355 	 (123.213007)		 4,117.94 	135	93	 8.59 
8:33:47 PM	 49.275387 	 (123.213111)		 4,126.43 	135	94	 8.49 
8:33:48 PM	 49.275420 	 (123.213218)		 4,134.96 	135	93	 8.53 
8:33:49 PM	 49.275453 	 (123.213317)		 4,143.45 	135	92	 8.49 
8:33:50 PM	 49.275485 	 (123.213421)		 4,151.94 	135	92	 8.49 
8:33:51 PM	 49.275516 	 (123.213527)		 4,160.39 	135	94	 8.45 
8:33:52 PM	 49.275550 	 (123.213640)		 4,169.07 	135	92	 8.68 
8:33:53 PM	 49.275579 	 (123.213744)		 4,177.34 	135	93	 8.27 
8:33:54 PM	 49.275613 	 (123.213864)		 4,185.83 	135	93	 8.49 
8:33:55 PM	 49.275647 	 (123.213970)		 4,194.42 	135	93	 8.59 
8:33:56 PM	 49.275679 	 (123.214084)		 4,203.15 	135	99	 8.73 
8:33:57 PM	 49.275712 	 (123.214193)		 4,211.93 	134	95	 8.78 
8:33:58 PM	 49.275746 	 (123.214305)		 4,220.76 	135	97	 8.83 
8:33:59 PM	 49.275783 	 (123.214417)		 4,229.66 	134	96	 8.90 
8:34:00 PM	 49.275820 	 (123.214526)		 4,238.59 	134	100	 8.93 
8:34:01 PM	 49.275859 	 (123.214637)		 4,247.63 	134	100	 9.04 
8:34:02 PM	 49.275895 	 (123.214745)		 4,256.66 	134	98	 9.03 
8:34:03 PM	 49.275936 	 (123.214857)		 4,265.70 	134	96	 9.04 
8:34:04 PM	 49.275976 	 (123.214957)		 4,274.66 	134	98	 8.96 
8:34:05 PM	 49.276018 	 (123.215058)		 4,283.55 	134	95	 8.89 
8:34:06 PM	 49.276057 	 (123.215161)		 4,292.37 	134	95	 8.82 
8:34:07 PM	 49.276096 	 (123.215261)		 4,301.15 	134	96	 8.78 
8:34:08 PM	 49.276137 	 (123.215367)		 4,309.81 	135	96	 8.66 
8:34:09 PM	 49.276172 	 (123.215472)		 4,318.56 	135	97	 8.75 
8:34:10 PM	 49.276206 	 (123.215582)		 4,327.30 	135	93	 8.74 
8:34:11 PM	 49.276217 	 (123.215703)		 4,336.15 	135	101	 8.85 
8:34:12 PM	 49.276238 	 (123.215820)		 4,344.96 	135	96	 8.81 
8:34:13 PM	 49.276258 	 (123.215941)		 4,354.04 	135	99	 9.08 
8:34:14 PM	 49.276267 	 (123.216066)		 4,362.97 	135	102	 8.93 
8:34:15 PM	 49.276282 	 (123.216190)		 4,372.08 	134	98	 9.11 
8:34:16 PM	 49.276287 	 (123.216316)		 4,381.16 	134	97	 9.08 
8:34:17 PM	 49.276294 	 (123.216442)		 4,390.23 	135	97	 9.07 
8:34:18 PM	 49.276298 	 (123.216558)		 4,399.27 	134	99	 9.04 
8:34:19 PM	 49.276307 	 (123.216683)		 4,408.10 	135	94	 8.83 
8:34:20 PM	 49.276318 	 (123.216803)		 4,417.01 	135	96	 8.91 
8:34:21 PM	 49.276329 	 (123.216930)		 4,425.82 	135	94	 8.81 
8:34:22 PM	 49.276338 	 (123.217051)		 4,434.57 	135	97	 8.75 
8:34:23 PM	 49.276346 	 (123.217168)		 4,443.31 	134	95	 8.74 
8:34:24 PM	 49.276349 	 (123.217290)		 4,452.02 	135	96	 8.71 
8:34:25 PM	 49.276355 	 (123.217412)		 4,460.76 	135	95	 8.74 
8:34:26 PM	 49.276365 	 (123.217527)		 4,469.54 	135	97	 8.78 
8:34:27 PM	 49.276371 	 (123.217645)		 4,478.35 	134	95	 8.81 
8:34:28 PM	 49.276382 	 (123.217764)		 4,487.16 	135	96	 8.81 
8:34:29 PM	 49.276392 	 (123.217886)		 4,496.01 	134	94	 8.85 
8:34:30 PM	 49.276395 	 (123.218003)		 4,504.72 	134	95	 8.71 
8:34:31 PM	 49.276395 	 (123.218123)		 4,513.32 	134	94	 8.60 
8:34:32 PM	 49.276394 	 (123.218243)		 4,522.03 	134	91	 8.71 
8:34:33 PM	 49.276395 	 (123.218361)		 4,530.49 	134	93	 8.46 
8:34:34 PM	 49.276399 	 (123.218477)		 4,538.94 	134	92	 8.45 
8:34:35 PM	 49.276401 	 (123.218589)		 4,547.25 	135	89	 8.31 
8:34:36 PM	 49.276405 	 (123.218700)		 4,555.52 	135	88	 8.27 
8:34:37 PM	 49.276409 	 (123.218810)		 4,563.79 	135	93	 8.27 
8:34:38 PM	 49.276418 	 (123.218925)		 4,572.02 	135	89	 8.23 
8:34:39 PM	 49.276430 	 (123.219033)		 4,580.23 	135	89	 8.21 
8:34:40 PM	 49.276450 	 (123.219135)		 4,588.40 	135	96	 8.17 
8:34:41 PM	 49.276468 	 (123.219248)		 4,596.45 	135	103	 8.05 
8:34:42 PM	 49.276483 	 (123.219357)		 4,604.65 	135	96	 8.20 
8:34:43 PM	 49.276502 	 (123.219459)		 4,612.80 	135	98	 8.15 
8:34:44 PM	 49.276521 	 (123.219558)		 4,620.87 	135	96	 8.07 
8:34:45 PM	 49.276543 	 (123.219658)		 4,628.92 	135	97	 8.05 
8:34:46 PM	 49.276567 	 (123.219761)		 4,636.94 	135	94	 8.02 
8:34:47 PM	 49.276588 	 (123.219868)		 4,644.87 	135	95	 7.93 
8:34:48 PM	 49.276608 	 (123.219973)		 4,652.86 	135	98	 7.99 
8:34:49 PM	 49.276628 	 (123.220083)		 4,660.94 	135	95	 8.08 
8:34:50 PM	 49.276653 	 (123.220182)		 4,668.96 	136	97	 8.02 
8:34:51 PM	 49.276678 	 (123.220285)		 4,676.95 	135	97	 7.99 
8:34:52 PM	 49.276709 	 (123.220391)		 4,685.17 	135	97	 8.22 
8:34:53 PM	 49.276737 	 (123.220488)		 4,692.95 	136	94	 7.78 
8:34:54 PM	 49.276765 	 (123.220585)		 4,700.94 	135	96	 7.99 
8:34:55 PM	 49.276786 	 (123.220682)		 4,708.87 	136	95	 7.93 
8:34:56 PM	 49.276828 	 (123.220781)		 4,716.83 	136	95	 7.96 
8:34:57 PM	 49.276850 	 (123.220883)		 4,724.76 	136	94	 7.93 
8:34:58 PM	 49.276871 	 (123.220979)		 4,732.60 	135	96	 7.84 
8:34:59 PM	 49.276898 	 (123.221072)		 4,740.44 	135	96	 7.84 
8:35:00 PM	 49.276923 	 (123.221160)		 4,748.31 	136	93	 7.87 
8:35:01 PM	 49.276943 	 (123.221260)		 4,756.28 	136	95	 7.97 
8:35:02 PM	 49.276965 	 (123.221364)		 4,764.09 	136	94	 7.81 
8:35:03 PM	 49.276993 	 (123.221463)		 4,771.99 	136	97	 7.90 
8:35:04 PM	 49.277009 	 (123.221579)		 4,779.77 	136	92	 7.78 
8:35:05 PM	 49.277031 	 (123.221683)		 4,787.70 	136	98	 7.93 
8:35:06 PM	 49.277056 	 (123.221784)		 4,795.58 	136	95	 7.88 
8:35:07 PM	 49.277088 	 (123.221883)		 4,803.37 	135	95	 7.79 
8:35:08 PM	 49.277123 	 (123.221985)		 4,811.30 	135	95	 7.93 
8:35:09 PM	 49.277157 	 (123.222086)		 4,819.12 	135	97	 7.82 
8:35:10 PM	 49.277189 	 (123.222188)		 4,827.08 	134	96	 7.96 
8:35:11 PM	 49.277220 	 (123.222280)		 4,835.02 	134	96	 7.94 
8:35:12 PM	 49.277243 	 (123.222383)		 4,842.93 	134	95	 7.91 
8:35:13 PM	 49.277267 	 (123.222486)		 4,850.84 	134	93	 7.91 
8:35:14 PM	 49.277291 	 (123.222586)		 4,858.73 	134	95	 7.89 
8:35:15 PM	 49.277320 	 (123.222685)		 4,866.50 	134	94	 7.77 
8:35:16 PM	 49.277336 	 (123.222790)		 4,874.28 	134	98	 7.78 
8:35:17 PM	 49.277356 	 (123.222891)		 4,882.07 	134	94	 7.79 
8:35:18 PM	 49.277376 	 (123.222992)		 4,889.96 	134	95	 7.89 
8:35:19 PM	 49.277399 	 (123.223096)		 4,897.82 	134	95	 7.86 
8:35:20 PM	 49.277420 	 (123.223196)		 4,905.62 	134	94	 7.80 
8:35:21 PM	 49.277441 	 (123.223293)		 4,913.42 	134	95	 7.80 
8:35:22 PM	 49.277456 	 (123.223398)		 4,921.19 	133	93	 7.77 
8:35:23 PM	 49.277466 	 (123.223500)		 4,928.94 	134	90	 7.75 
8:35:24 PM	 49.277474 	 (123.223612)		 4,936.60 	134	92	 7.66 
8:35:25 PM	 49.277482 	 (123.223720)		 4,944.20 	134	89	 7.60 
8:35:26 PM	 49.277484 	 (123.223835)		 4,951.89 	134	97	 7.69 
8:35:27 PM	 49.277482 	 (123.223958)		 4,959.99 	134	97	 8.10 
8:35:28 PM	 49.277492 	 (123.224057)		 4,967.58 	134	98	 7.59 
8:35:29 PM	 49.277494 	 (123.224166)		 4,975.58 	134	98	 8.00 
8:35:30 PM	 49.277501 	 (123.224279)		 4,983.67 	134	99	 8.09 
8:35:31 PM	 49.277510 	 (123.224389)		 4,991.86 	134	102	 8.19 
8:35:32 PM	 49.277518 	 (123.224502)		 5,000.14 	135	99	 8.28 
